id,tweet
1.19230335893106e+18,hi anujith apologies and please note that a postpaid mobile connection will be disconnected under URL
1.19227046808826e+18,hi thilan are you referring to home broadband or mobile broadband
1.19224178676645e+18,hi signal
1.19216079694566e+18,bars
1.19216079601034e+18,appreciate if you could dm us below details in order to lodge a complaint regarding your signal URL
1.19215482957095e+18,hi seni does this happen with your mobile data connection or home broadband connection
1.19214966411361e+18,hi gunfuls hope you are referring to a signal issue on your home broadband connection if so kindly dm URL
1.19207366480983e+18,hi ramesh please dm your referring connection number and nic number in order to check and assist you on the same
1.19206660139223e+18,hi signal dialog home broadband broadband
1.19205694133969e+18,please be kind enough to provide a contact number in order to contact you
1.19203597739458e+18,appreciate if you can share your facebook profile name to check on the concern you raised
1.19203195219232e+18,hi we sincerely apologize for the any inconvenience caused please do share your connection URL
1.19193972595696e+18,hi isuru please let us know whether youve already sent an email to us regarding the same
1.19190482684791e+18,hi we are sorry for the inconvenience caused pls dm us your connection details for us to have you assisted on this
1.19189364433844e+18,hi mobile connection number location phone device URL
1.19189278707728e+18,hi wickramarachchi sorry for the inconvenience caused kindly dm us your connection number and the URL
1.19166980066324e+18,hi heshman appreciate if you can dm us the connection number in order to check this and assist you on the same
1.19164797495219e+18,kindly note that you can purchase the mentioned device from bambalapitya outlet EMO_POS
1.19157897036764e+18,we shall check and let you know if this is available EMO_POS
1.19155903478619e+18,requirements sim device4g
1.19155903377122e+18,hi internet card recharge any time night time URL
1.19153416698851e+18,hi appreciate if you could reach the respective bank to get further assistance on the concern you raised
1.19141280959636e+18,hi we have responded to your dm
1.19130696615033e+18,hi chamila sorry the concern is not too clear to us appreciate if you could kindly elaborate URL
1.19129491825962e+18,kindly note that you cannot do that since we are an authorized seller only you might have to contact URL
1.19128818413251e+18,hi dinesh kindly note that we have checked with regards to the service request for your connection by URL
1.19127178862753e+18,wuwahoth sewawa sandaha badha siduwuya concern eka check kara baleemata apa wetha adala URL
1.19127178754128e+18,hi namila postpaid connection ekak methods dekak osse disconnect wiya haka.1 naya seemawa ikmaweema URL
1.19126300205147e+18,kindly dm us one of your reachable contact number as well
1.19124753534568e+18,hi prashan sorry for any inconvenience caused appreciate if you could dm us your connection number URL
1.19118776337215e+18,hi pls dm us your connection number location device details and a contact number for us to assist you
1.19107961377622e+18,ongoing arrears due date pay connection disconnect URL
1.19099865058085e+18,kindly dm us the relevant connection numbers mobile and home broadband location details the phone URL
1.19098895605948e+18,hi kindly share with us whether the issue you are experiencing is with regards to URL
1.19097758013403e+18,kindly share your connection number location details and a contact number of yours via dm to check URL
1.19094280117078e+18,hi aqeel kindly note that we have already tested but we have not yet commercially launched URL
1.19093371994475e+18,available unlimited packages at the moment we have introduced many benefical packages over the URL
1.19093371890452e+18,hi kindly note that our data packages are designed as per regulatory guidelines and pricing URL
1.19092717818948e+18,hi azraa appreciate if you could please let us know us whether you are referring with regards to URL
1.19090797542421e+18,hi appreciate if you can share your connection details along with an image of the tv screen via URL
1.19089384780042e+18,hi kasun we are sorry to hear about this and apologies for any inconveniences caused with regards to URL
1.19088980655494e+18,hi if you are having an issue regarding dialog mobile broadband please dm us the relevant connection URL
1.19058294199651e+18,meya sadaha soya balimata obage complaint reference number eka yomu karanna
1.19053790361883e+18,need to be earned to be tagged under the same priority or more bronze or URL
1.19053790271707e+18,hi kindly note under the loyalty program customers will be categorized based on the tier points URL
1.19022379142058e+18,hi kindly share us your connection number and the nic number
1.19014301714924e+18,
1.19014301626425e+18,hi susai URL
1.19012912232601e+18,accordingly
1.19012912139907e+18,hi suthanthiranathan thanks for your suggestion and weve escalated the same to the relevant division URL
1.19012865851986e+18,hi joel please be informed that the we have passed the same to the relevant
1.19011514416207e+18,apologies on the same please dm us your relevant connection details to assist you accordingly
1.19008149277451e+18,could you please dm us your connection number location and a contact number
1.18996252401747e+18,hi kindly let us know the relevant device details inorder to assist you
1.18995532029202e+18,hi kindly dm the relevant connection number in order to check on the same
1.18991121226553e+18,hi joel we have escalated regarding this to the relevant team however the priority will be given URL
1.18984471388669e+18,you are most welcome EMO_POS
1.18984274420379e+18,hi kindly note the available colors for iphone is black white and red please visit this link to URL
1.18978259723424e+18,hi amalsha netflix dialog add to bill option URL
1.18974794477128e+18,hi thivaharan kindly note that the one month anytime quota will be activated with effective from URL
1.18959461253453e+18,hi tiran
1.18959392487839e+18,hi vihan are you facing a signal issue in your mobile
1.18959099165061e+18,hi rukshana if you have any issue with regards to coverage kindly let us know if your URL
1.18952768576211e+18,dial kara meya iwath kala haki bawa danum
1.18952768460029e+18,oba wisinma auto loan sewawa activate wee athi bawa danum dennemu ema nisa obage connection URL
1.18951571772665e+18,appreciate if you could inbox us a reachable contact number to pass the same to the relevant
1.1895048828496e+18,oba antimata damana lada reload eken da ese kapune
1.18946969480322e+18,oba mema reload loans walata charge wana lada exact date and time eka apa wetha dm karanamen illa
1.18945607537812e+18,hi nuzrad as sri lanka rupavahini corporation does not have satellite broadcast rights of t20 URL
1.18945308359784e+18,hi me pilibadawa soya bala sahaya wimata obage adala connection details apa wetha dm karanamen illa sitimu
1.18944041059214e+18,hi hotline number dialog URL
1.18937513186234e+18,your complain has escalate to relevant division reference
1.18936882609962e+18,the t20 match of the sri lanka tour of australia on dialog television sony six channel URL
1.18934729669101e+18,hi please dm us the errors you receive on the dialog tv display your location and a contact number to check and assist
1.18922238595162e+18,hi isuru are you facing the same with mobile broadband or home broadband
1.18918606704535e+18,dial
1.18918606558569e+18,hi if you are referring to daily rental voice packages please note that you can deactivate the same URL
1.18917925461081e+18,you are most welcomewe value your feedback please take a few minutes to rate our service on URL
1.18915229446777e+18,hi we have responded to your dm
1.18913934150904e+18,to stop all the dialog related calls and messages from our end
1.18913934048145e+18,hi lanil we are extremely sorry for the any inconvenience caused these are auto mitered calls and you URL
1.18913809372458e+18,kindly note the service request is already assigned to the relevant division please allow up some time for assistance
1.18908881165501e+18,please note that currently it is not possible to use vowifi while roaming
1.18908326487659e+18,a chance to win an original sri lanka cricket tshirt by guessing the sri lankan cricketer in the image URL
1.18907932897964e+18,hi hansa kindly note that if you are referring with regards to the vowifi service you will be URL
1.18903129684206e+18,hi your feedback is duly noted we will investigate and take necessary steps to control unsolicited messages
1.18900139867706e+18,hi complaint ref no.200335045 lodge URL
1.18884673625469e+18,hi kindly share us your connection details via dm to check and assist you on reactivating a disconnected connection
1.18874943186631e+18,hi dilhani ediriyedi meya launch karanu labe
1.18872559661395e+18,hi your feedback is duly noted we will investigate and take necessary steps to control unsolicited messages
1.1887207513288e+18,hi msmendiz prepaid packages activate use URL
1.18866592459487e+18,engage tool
1.18851923473487e+18,hi have you encountered an issue with dtv please
1.18851250717606e+18,hi kindly share your nic number and the relevant sim number via dm to check and assist you on the same
1.1884970028055e+18,hi zaman signal issue mobile connection
1.18839434993721e+18,hi janith thank you for the feedback you provided we will escalate this to the relevant
1.18836956689798e+18,hi shafrul sorry for the inconvenience caused due to high volume of channel activation queue that URL
1.18834276914158e+18,
1.18833526747377e+18,hi apologies if you had to face any inconvenience kindly dm us your connection details for assistance
1.18833520219355e+18,hi apologies if you had to face any inconvenience kindly dm us your connection details for assistance
1.18833518694306e+18,hi we are extremely sorry for the inconvenience caused due to the high volumes of call this concern URL
1.18833406297025e+18,hi kindly note that in the mytv app we have advertised that the match will be on sony six channel
1.18833114529495e+18,we have reactivated the usd plan in your connection
1.1883228141615e+18,hi anjula kindly dm us your connection number and the nic number to check on the same
1.18831891615571e+18,hi please do share your connection number nic number and full name via dm to assist you accordingly
1.18831749313327e+18,hi thimira feedback genie team
1.18831357861446e+18,hi we have replied to your dm
1.18831212630723e+18,birthday to our very own brand ambassador kumar sangakkara the complete cricketer best wishes from URL
1.18830466435113e+18,hi this will be on sony six and sony six hd
1.18830090351587e+18,hi thank you very much for your suggestion we will escalate the same to the respective team EMO_POS
1.18829802031756e+18,URL
1.18829676212305e+18,you and your loved ones a happy deepavali may the festival of lights fill your life with the glow of URL
1.18807556434899e+18,hi ajitha please share us your connection number
1.18803240157599e+18,you are most welcome jay
1.18801462152711e+18,you are most welcome EMO_POS
1.18798006668642e+18,the price of the same would be and youll be discounted only
1.18795522686471e+18,we needed your nic number to know the category of the loyalty that youre referring to assist you further
1.18795010496938e+18,appreciate if you could dm us your nic number to assist you on the same
1.18794154550223e+18,hi connection number location details device details dm
1.18781789964749e+18,hi kindly let us know the loyalty category you are referring to
1.18779912732271e+18,you are most welcome
1.18779147100663e+18,note that if you make a special request from the outlet with a written request letter we may transfer the points
1.18778035699026e+18,hi buddhika is the connection under your nic
1.18772526177896e+18,hope you are referring to the launch date if so it is november
1.18772025344861e+18,kindly note that discount is eligible for priority customers
1.18770461156362e+18,hi buddhika kindly note that club vision members can redeem their loyalty discounts for preorder purchase
1.18769726374676e+18,miss the action and catch all the moments of the rugby world cup live on dialog television sony ten URL
1.18769707579581e+18,stage is set for nailbiting excitement as the rugby world cup enters its semifinal stage who has your URL
1.1876913494554e+18,hi connection nic dm
1.18764479321361e+18,we are sorry for the inconvenience caused if you are willing to provide details we will check and assist you on the same
1.18764141672337e+18,we can only assist if you provide us the details we can check and assist you on the same
1.18763935835193e+18,hi kaveen we have replied your to your direct message
1.18763659566877e+18,hi manoraj could you please elaborate more on your concern please dm us the relevant connection numbers
1.18763551279179e+18,request team forward
1.18761740467271e+18,kindly dm us your home broadband connection number location details and a reachable contact number URL
1.18761677709158e+18,sorry for the inconvenience caused weve escalate the same to the relevant to check appreciate if URL
1.18761046993213e+18,have you informed us earlier
1.18759552930957e+18,hi sembapperuma1 iphone price preorders available URL
1.18745140401482e+18,hi yogendiran how may we assist you please
1.1874399299759e+18,everything on your iphone to preorder an iphone and stand a chance to win an airpod out of URL
1.18743987117602e+18,everything on your iphone to preorder an iphone and stand a chance to win an airpod out of URL
1.1874106289626e+18,hi connection number tv error code URL
1.1874072904476e+18,hi dm connection number location details device details
1.18739548740771e+18,hi mobile broadband home broadband
1.18739079468198e+18,apa meya adala team eka wetha yomu kara atha
1.18736555273982e+18,hi sachintha mobile broadband home broadband
1.18736056806538e+18,hi kindly let us know if youre experiencing the same with mobile or hbb to check and assist you on the same
1.18733987819686e+18,the allblacks continue to ride their wave of momentum to another final showdown or will the red and white URL
1.18733361847931e+18,hi buddhika we will be updating our customer base soon keep in touch with our dialog axiata official
1.18732442890605e+18,hi please note that sri lanka vs australia practice matches are not telecasting in any channel in dialog tv
1.18730680265797e+18,news now the mydialog help a friend feature lets you help your friends use the mydialog app to help URL
1.18729764979759e+18,hi sachintha
1.18729460290831e+18,hi themiya connection number dm
1.18728027785444e+18,hi praveendeshai kindly note that this is a spam message and please disregard on the
1.18727692752826e+18,hi udesh apologies for any inconvenience caused appreciate if you could let us know your URL
1.18727292840199e+18,details on viu hub URL and this link for hd pack details URL
1.18727292619579e+18,hi zack kindly note that dialog tv operates on which is a very high frequency this has URL
1.18726070093208e+18,youre welcome
1.18725927449532e+18,big is coming your way iphone pro preorders start from october await for exciting URL
1.18725209135977e+18,hi as a telecommunication company kindly note that we will only be able to investigate the said URL
1.18724409807751e+18,refer below links to learn more on the same URL URL
1.18724409720089e+18,wish.this feature lets you watch two programmes at the same time experience uninterrupted viewing even URL
1.18724409619426e+18,we are sorry you feel this way however you may look into the viu hub as well which will connect to a URL
1.18723521873997e+18,affected interference from rain however should be limited only to short periods after which the URL
1.18723521728052e+18,dish which cannot penetrate heavy rain that blocks the signal path this problem which is known as URL
1.18723521634939e+18,high quality video and audio transmission with little interference and the ability to use reception URL
1.18723521535537e+18,hi ajita apologies for the inconvenience caused and please note that the dialog satellite television URL
1.18705260485092e+18,yes this offer is only valid for permanently disconnected connections
1.18703125182537e+18,please note as we mentioned before inorder to convert your connection to prepaid you should be URL
1.18699383642335e+18,we have escalated this issue to the relevant team please allow us more time please use the URL
1.18695188274661e+18,thank you very much for the details provided we will check on this
1.1869485376717e+18,hi we are sorry if any inconvenince happned kindly dm us your connection number to check and assist you on this
1.18694729585569e+18,we have escalated this to the relevant department please use the web portal for now in order to do URL
1.1869434191025e+18,we beileve that this is the relevant connection number that you are referring to right
1.18694217247145e+18,please share us your connection number as well
1.18693659456299e+18,since what time are you getting this error please send the first digits and last digits of your URL
1.18693153222684e+18,hi please elaborate more on your concern
1.1868081694666e+18,hi pls note that this is a fraud sms pls dm us your mobile number for us to pass this to the relevant for investigations
1.18666149527233e+18,our team is working on the same please do bear with us
1.18666038195309e+18,hi obata yam kisi apahasuthawayak sidu wuwa nam e pilibadawa samawa illana athara obata sahaya URL
1.18665682940694e+18,hi we are currently having a system update and will be back to normal soon EMO_POS
1.18646635831122e+18,hi how can we assist you please
1.18636989946101e+18,you are most welcome.we value your feedback please take a few minutes to rate our service on social URL
1.18636014734776e+18,complaint lodge no URL
1.18629506872818e+18,hi kajankowsik please share the same with us via dm along with your connection number and nic to URL
1.18629419905603e+18,charge specific
1.18629271006974e+18,hi kajankowsik kindly let us know if you were provided with a complaint reference number to URL
1.18629063127194e+18,hi irfan kindly share the relevant connection number location details and device details via dm to URL
1.18629062368034e+18,hi connection nic dm
1.1862005422021e+18,song by bathiya song URL
1.18596760944504e+18,hi kindly note that this message was not sent by us we advise you to ignore the same as this could URL
1.18594680458994e+18,hi we are sorry to hear to hear that you are facing such an issue kindly share the relevant URL
1.18588414070668e+18,hi if you are facing any issues with regards to data speeds please dm your connection number URL
1.18584072619163e+18,hi rajitha apologies for the inconvenience caused appreciate if you could please share with us the URL
1.18583651205693e+18,URL
1.18583651128101e+18,hi dialog satellite kuband URL
1.18575309237514e+18,hi appreciate if you could dm us the relevant connection number location and a contact number for URL
1.18563509331603e+18,hi signal connection URL
1.1855514609956e+18,hi maheshj we apologize for the delay the relevant team will keep you informed on the same as soon as possbile
1.18550800838785e+18,limited only to short periods after which the system will search for a new signal and normal viewing will resume
1.18550800628237e+18,little interference and the ability to use reception equipment that is small in size.the negative URL
1.18550800522115e+18,hi there pls note that dialog satellite television operates on a kuband frequency which is a very URL
1.18549509423496e+18,hi musthaq kindly inbox us the connection details and nic to check and assist you on the same
1.18546842142688e+18,it is mentioned on the sticker under the router kindly inbox us the same
1.18546763133324e+18,hi we have replied to your dm
1.18533345362729e+18,hi lahiru if you have any network issue dm us your connection number and reachable contact number in URL
1.18521812381064e+18,hi oba pawasanne mobile broadband pilibandawada nathinam home broadband pilibandawada
1.18472010854922e+18,hi could you please let us know what are you refering as details are you getting a physical bill
1.18470969384074e+18,hi hasthika connection number location details device URL
1.18466191456099e+18,hi yaqub kindly elaborate more on your concern via dm to assist you on the same
1.18441736175717e+18,apologies for any inconveniences caused with regards to the same in the previous months however if URL
1.18438772670927e+18,hi lakshan kindly share with us the relevant connection details via dm to check and provide you with a solution
1.18435642396425e+18,hi asanka kindly inbox us your connection number nic and screenshots of the error to assist you on the same
1.18433926840942e+18,one of our representatives will get back to you soon with assistance please allow us sometime
1.18431819401151e+18,hi chathura kindly dm us your connection number and the nic number to check and assist you on the same
1.18430708785944e+18,please be assured our team is working on your concern please bear with us until we update
1.18427947550631e+18,we have lodged a complaint on your concern under ref num one of our team members will URL
1.18427314494679e+18,kindly let us know the exact date and time of the above reload
1.18403920289752e+18,package deactivate
1.18401547675995e+18,hi could you please dm us the relevant connection number so that we can provide the most accurate information
1.18401236230882e+18,hi nimesh kindly dm us the relevant connection number and nic number to check and assist URL
1.18367743838092e+18,kindly note that your connecion is now in connected status appreciate your patience on the same
1.18361744517468e+18,hi deepak apologies for the inconvenience caused appreciate if you could please dm us the relevant URL
1.18360136877649e+18,please share your compalin reference number as well
1.18337002014922e+18,hi maduka please note that we have checked on the same your complaint has been assigned to the URL
1.18336826436327e+18,hi menda kindly note that this message was not sent by any of our ports and is indeed a fraudulent URL
1.18332261094541e+18,hi kindly share us your relevant connection number location details and a contact number URL
1.1832760838374e+18,hi signal connection number location URL
1.18327452418537e+18,hi check details
1.18327425844693e+18,hi saminda please note that we will forward this to the relevant section to check and take appropriate URL
1.18327117698818e+18,hi connection number location phone device
1.18326159517618e+18,hi kasun kindly inbox us the connection number location and the contact number to check and assist you please
1.18304845419876e+18,hi connection number nic number dm
1.1829778231763e+18,hi faazel currently we are holding the program and we will inform all our customer base
1.18293208710556e+18,kindly dm us your relevant connection number and device details to assist you
1.18293168771561e+18,hi zalmi apologies on the same appreciate if you could kindly dm us the date and time that you visited URL
1.18291886416374e+18,hi priyantha obata yam apahasuthawayak siduwee athnam e sambandawa kanagatuyi obata sahaya URL
1.18290389153865e+18,dtv remote
1.18290138169235e+18,hi dtv remote dm
1.18287276364574e+18,you are most welcome EMO_POS
1.18287030547329e+18,we have dm you regarding this
1.1828585554661e+18,hi supun appreciate if you dm us your concern in order to assist you on the same
1.18262668304153e+18,hi rukshan we are sorry for the inconvenience caused we have informed the relevant teams kindly URL
1.18255083097887e+18,URL
1.1825458192007e+18,slvspak ourlionsourpride URL
1.1825382388982e+18,number connection number payment payment payment URL
1.18252954319562e+18,historic tour of pakistan ourlionsourpride slvspak URL
1.18252107188868e+18,hi june dialog tv connection power adapter damage URL
1.18250624534704e+18,hi kindly let us know your concern to assist you accordingly
1.18249739830576e+18,hi ranuka URL
1.1824789067016e+18,hi ashan connection number dm
1.18247104841715e+18,hi nafees apologies for any inconvenience caused kindly let us know whether youre referring to URL
1.18234704585789e+18,hi are you referring to mobile broadband or home broadband please
1.18228043918628e+18,we will share your feedback with the relevant department
1.18227860030695e+18,hi deepak apologies for the inconvenience caused appreciate if you could please dm us the relevant URL
1.18223269187962e+18,hi mohammed we are sorry for the inconvenience caused kindly elaborate further on your concern to assist you on the same
1.18218907341237e+18,yes thank you for the details provided please dm the device model which my dialog app is installed URL
1.18218741807155e+18,as mentioned above please share the device model which you have installed the app your connection URL
1.18217700172724e+18,please update your app to the latest version and check if the problem still continues please URL
1.18216449794483e+18,the correct answer and stand a chance to win exciting gifts csweek2019 URL
1.1819607400953e+18,hi piyumi kindly share your connection number and nic number via dm to check and assist you on the same
1.18193371356885e+18,powerful essential stay tuned for the iphone coming soon to dialog iphone11 URL
1.18192482185424e+18,hi kindly elaborate on your concern and hope you could dm us your connection number
1.18186856031606e+18,hi asanga kindly dm us the relevant connection number and stating the exact date and time with URL
1.1818414654478e+18,youre welcome and weve escalated the same to the relevant in order to check on the same were always URL
1.18183813758208e+18,hi bhathiya apologies for any inconvenience caused appreciate if you could please share with us any URL
1.18183366285116e+18,we have lodged a complaint on your concern under refrence number one of our team members URL
1.18181577610748e+18,hi nisala apologies for any inconvenience caused seems like youre facing a coverage issue URL
1.18180517417349e+18,the correct answer and stand a chance to win exciting gifts csweek2019 URL
1.1818033886627e+18,be utilized hence we suggest you to consider the above points check on the data usage issue
1.18180338778601e+18,will be utilized if you are using only the fb app but if you have more apps in your device URL
1.18178532176525e+18,hi apologies if you had to face any inconvenience kindly dm us your connection number to check and assist you on the same
1.18159626766489e+18,hi vishwa dm
1.18155218521947e+18,hi hemitha kindly share your relevant connection number nic your address device model and an URL
1.18153791168832e+18,hi also please let us know the amount of signal bars that are displayed
1.18153348026352e+18,hi hemitha we apologize if any inconvenience was caused please let us know if you have any concerns URL
1.1815313367393e+18,hi jeewansupathapala kindly provide us with your device model with us as well to lodge a complaint on your behalf
1.18152530700793e+18,USER_MENTION hi vishwa do you have a complaint reference
1.18151545301076e+18,hi prashan kindly let us know if you have any existing concerns so we can check and assist you on the same EMO_POS
1.18150739396602e+18,hi connection data speed related URL
1.18148613236374e+18,hi dm
1.1814613065508e+18,the correct answer and stand a chance to win exciting gifts csweek2019 URL
1.1814372369125e+18,hi nathesh please dm us the relevant connection number full address and the contact number of yours URL
1.18142685155999e+18,hi nathesh thank you for your feedback in future we are having an usage meter for dialog home broadband
1.18142095153736e+18,appreciate if you can share relevant connection details as we have requested in our previous URL
1.18138925774056e+18,hi sandun compliant numbers check
1.18125877162617e+18,hi kindly note that currently there are no ongoing offers for the same
1.18125593514002e+18,hi apologies for any inconvenience caused kindly share us your connection number to check on the URL
1.18124916363335e+18,hi URL
1.18124560790368e+18,hi mobile number dm confirm
1.1812434477616e+18,hi mobile broadband home broadband
1.18118771499518e+18,hi refer website
1.18116821629222e+18,celebrates its valued customers celebrating international customer service week visit any dialog customer URL
1.18113046431417e+18,no applicable taxes to be added to the rentals
1.18112302307362e+18,hi please refer the below link for more information on the same URL
1.18109900770526e+18,hi mohamed kindly share us the relevant complaint number via inbox for us to check on the same URL
1.1809060383773e+18,hi kindly note that this channel is telecasting on channel number as a testing channel
1.18090147393848e+18,hi chamika signal dialog home broadband URL
1.18088346905809e+18,please share us the location and device details
1.18086989931024e+18,hi please share us your connection number location and device details
1.18081502207278e+18,please dm your connection details as requested above
1.18073572205736e+18,hi tharaka kindly mention the specific service that you are referring and dm us your connection URL
1.18052866742164e+18,to ourlions on their victory against pakistan in their t20 during the sri lanka tour of URL
1.18045782761114e+18,hi themiiya channels six sd hd ten cricket
1.18042384819544e+18,hi amex card support visa master cards use
1.18036586049147e+18,hi nazeefa kindly keep trying you can be a winner too please refer below link for more information URL
1.180343743205e+18,hi please stay connected with us
1.18007971663363e+18,hi joel thank you for the suggestion we will forward this to the relevant
1.17998028786385e+18,hi arshad we kindly request you to dm us the connection number in order to check on the same
1.17972729117118e+18,hi shageevan we apologize for the delay unfortunately for any inquiries with regards to the same URL
1.17971245171939e+18,connection number disconnect URL
1.17970472637349e+18,sorry we are unable to inform an exact time frame but once it is available we will let know as early as possible
1.1796994808049e+18,hi sanik club vision tag line disconnect URL
1.17969162938658e+18,hi buddhika stay tuned with us through social media we will update our entire customer base when it is available
1.17968924170353e+18,hi dileepa apologies we assure that well resolve the above as soon as possible for you
1.17968161805268e+18,hi philip we are sorry for the inconvenince caused please dm us your contact number and the connection number
1.17967622471881e+18,complain lodge complain reference number URL
1.17965585893606e+18,hi we are extremely sorry for the above error in order us to escalate this concern to the URL
1.17965448270522e+18,hi connection number dm
1.17964605131946e+18,hi sandun mobile broadband home broadband
1.17946146927407e+18,please dm your connection number to check on the same
1.17944908983615e+18,hi randula kindly let us know when you have purchase the said remote so we can check and assist you on the same
1.17943350152912e+18,hi connection number nic number inbox
1.1793927172873e+18,hi coverage connection number location
1.17935047657755e+18,do you think will win the rwc19 match tomorrow between ireland and russia rugbyworldcup19
1.17919664941299e+18,hi sure take this as a suggestion for our future implementations EMO_POS thanks
1.17909061649346e+18,USER_MENTION hi sanjana thank you for sharing the details with us kindly note that we have relayed the URL
1.17908451967412e+18,USER_MENTION please share the connection number you received this text from along with your connection URL
1.17908446519851e+18,USER_MENTION hi sanjana thank you for bringing this to our attention this of course was not communicated URL
1.17902374411271e+18,please give us sometime on the said update
1.17899113468256e+18,URL
1.17899044720257e+18,you can get it via either respective banks online banking transaction page or you can directly URL
1.17899037025392e+18,we are extremely sorry for the inconvenience caused we do understand your concern we were not URL
1.17897854429212e+18,hi kindly let us know your concern so that we can assist you on the same please
1.17895725973434e+18,and elders day celebrate the connections with the people that matter and strengthen the URL
1.17889644816494e+18,you are most welcome value your feedback please take a few minutes to rate our service on URL
1.17889133951521e+18,genie
1.17886281488839e+18,EMO_POS
1.17869861689196e+18,hi dhaneshka please note that we have forward this to the relevant division to get a confirmation on URL
1.17861652891431e+18,hi kindly share the relevant connection number and nic number via dm to check and assist you on the same
1.17860898594507e+18,
1.17860898487559e+18,hi kisho kindly note that currently we do not process with unlimited data packages but you may URL
1.17857590476481e+18,appreciate if you could dm us the relevant connection number location details and device details to assist you
1.17856157450572e+18,hi apologies for the inconveniences caused appreciate if you could please dm us the relevant URL
1.17856101880664e+18,hi kindly dm us your connection number to check and assist you
1.17856098242105e+18,kindly dm us your relevant connection details and the nic number to check and assist you on the same
1.17855825923143e+18,hi amalsha time based packages speed limit URL
1.17855631283524e+18,hi appreciate if you could elaborate more on your concern for better assistance
1.17853883222188e+18,hi manusha kindly note that the message which you have shared is a spam message and please be URL
1.17852528790835e+18,hi afdhal we are really sorry for the inconvenience caused appreciate if you could dm us the URL
1.17851923598484e+18,hi please note that since the data card validity days is lower than the data card URL
1.17851505547173e+18,hi appreciate if you could elaborate more on your concern for better assistance
1.17851280787424e+18,hi moin sorry for any inconvenience caused appreciate if you could dm us the connection number URL
1.17850672554199e+18,kindly let us know the convenient time for you us to contact
1.17821735793798e+18,hi kindly note that our agents did try to contact you regrading this issue on URL
1.17819493186272e+18,kindly note that the maximum reward is and you will not be charged for the same this is URL
1.17818988683635e+18,our agents will reach you at earliest possible we are sorry for the inconvenince caused
1.17816871243787e+18,hi andrew we do understand your trouble and we are extremly sorry for your inconvenince kindly URL
1.17816225598639e+18,hi zalmi thank you very much for the details provided we have informed to the relevant
1.17792960094664e+18,you are welcome kindly note that this can be happen because of the bad weather if weather is normal URL
1.17792497062377e+18,hi dulakshan are you facing any difficulty with the network please inform us the error code appearing on the tv screen
1.17785341922845e+18,hi kindly dm us your connection number to assist you
1.17784928072967e+18,hi appreciate if you could dm us the dialog tv account number error which displays on the URL
1.17784781446386e+18,the same will be escalated to the team whore investigating these kind of matters in order to take URL
1.17784735583769e+18,signals
1.17784735479335e+18,are you referring to the complaint you made under ref number on if so in URL
1.17784134888976e+18,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION hi indika please inbox us the error URL
1.17783837307297e+18,hi ima kindly note that the above is a fake and appreciate if you could dm us your connection number URL
1.17783679702974e+18,hi appreciate if you can share the respective connection number location address and mobile device URL
1.17783626848447e+18,hi ranil apologies for any inconvenience caused appreciate if you could dm us the concern clearly URL
1.17782451476964e+18,hi kindly dm us your connection number location details and the device details to check and assist you on the same
1.177816323252e+18,hi yazeer are you referring to home broadband or mobile broadband
1.17779123235923e+18,hi please note that a surcharge of rs.100 will be imposed for utility payments on genie inapp biller URL
1.177774356166e+18,hi ihatha complaint eka sandaha apage team eka check karana bawa danum
1.17761124954429e+18,kindly note that the key phone has access to
1.17760687510333e+18,hi thanushan hope you are referring about mobile broadband connection if so please send us belwo URL
1.17759735662114e+18,hi could you kindly elaborate more on your first question.as for the second question it can be URL
1.17756748830686e+18,you know its been years since google was founded.happy birthday google URL
1.17750258069327e+18,do you think will win the rwc19 match tomorrow between japan and ireland rugbyworldcup19
1.17749670849573e+18,hi umesh sorry for any inconvenience caused appreciate if you could dm us the relevant URL
1.17748683019678e+18,hi ruwan how may we be of assistance
1.17747510325837e+18,we wish to keep you informed that the mydialog app has won several international awards and URL
1.17747484072425e+18,we would like to keep you informed that we will be serving our customers based on the token they URL
1.17743145151356e+18,hi apna kindly dm us the connection number that you are referring to in order to assist you further
1.17743068848582e+18,hi apna kindly dm us the connection number that you are referring to in order to assist you further
1.17743041132204e+18,hi apna kindly dm us the connection number which you are referring to
1.17742844110641e+18,hi losliya ungal inakka ilakaththai engalukku dm moolamaha mahirumaaru thaalmayudan kettukkolkindrom
1.17742727826501e+18,hi there kindly note that this could depend on the relevant tv services movie etc you select to watch on netflix
1.17742573351543e+18,hi sorry for any inconvenience caused if youre experiencing any loss in coverage please dm us URL
1.17725678549071e+18,sorry if any miscommunication happned we have fowarded your feedback and the requestto the relevant so URL
1.17717698260762e+18,we are really sorry for the inconvenience caused kindly note that we have forwarded this to the relevant team
1.17717451606325e+18,please do let us know
1.17715849559616e+18,hi kindly dm us with a reachable contact number of yours so that we can escalate this to the relevant team
1.17715102254593e+18,hi rukshan apologies for the incovenience caused to you did you recieve this call today please
1.17710082205807e+18,hi arjun kindly dm us your connection number to check on the same
1.17707341548591e+18,hi well take this as a suggestion thanks
1.17706023147558e+18,hi kindly share your location details and the respective connection details via inbox to assist you URL
1.17683678082337e+18,deactivate sms method use and send to
1.17683666609659e+18,hi singer
1.17683635635561e+18,hi appreciate if you could dm us the exact date and time which you activated the same also wed URL
