id,tweet,sent_score
1.18996252401747E+018,hi kindly let us know the relevant device details inorder to assist you,1
1.18995532029202E+018,hi kindly dm the relevant connection number in order to check on the same,1
1.18991121226553E+018,hi joel we have escalated regarding this to the relevant team however the priority will be given URL,1
1.18984471388669E+018,you are most welcome EMO_POS,1
1.18984274420379E+018,hi kindly note the available colors for iphone is black white and red please visit this link to URL,1
1.18978259723424E+018,hi amalsha netflix dialog add to bill option URL,0
1.18974794477128E+018,hi thivaharan kindly note that the one month anytime quota will be activated with effective from URL,1
1.18959461253453E+018,hi tiran,0
1.18959392487839E+018,hi vihan are you facing a signal issue in your mobile,0
1.18959099165061E+018,hi rukshana if you have any issue with regards to coverage kindly let us know if your URL,1
1.18952768576211E+018,dial kara meya iwath kala haki bawa danum,0
1.18952768460029E+018,oba wisinma auto loan sewawa activate wee athi bawa danum dennemu ema nisa obage connection URL,0
1.18951571772665E+018,appreciate if you could inbox us a reachable contact number to pass the same to the relevant,1
1.1895048828496E+018,oba antimata damana lada reload eken da ese kapune,0
1.18946969480322E+018,oba mema reload loans walata charge wana lada exact date and time eka apa wetha dm karanamen illa,1
1.18945607537812E+018,hi nuzrad as sri lanka rupavahini corporation does not have satellite broadcast rights of t20 URL,0
1.18945308359784E+018,hi me pilibadawa soya bala sahaya wimata obage adala connection details apa wetha dm karanamen illa sitimu,0
1.18944041059214E+018,hi hotline number dialog URL,0
1.18937513186234E+018,your complain has escalate to relevant division reference,1
1.18936882609962E+018,the t20 match of the sri lanka tour of australia on dialog television sony six channel URL,0
1.18934729669101E+018,hi please dm us the errors you receive on the dialog tv display your location and a contact number to check and assist,0
1.18922238595162E+018,hi isuru are you facing the same with mobile broadband or home broadband,0
1.18918606704535E+018,dial,0
1.18918606558569E+018,hi if you are referring to daily rental voice packages please note that you can deactivate the same URL,0
1.18917925461081E+018,you are most welcomewe value your feedback please take a few minutes to rate our service on URL,1
1.18915229446777E+018,hi we have responded to your dm,0
1.18913934150904E+018,to stop all the dialog related calls and messages from our end,0
1.18913934048145E+018,hi lanil we are extremely sorry for the any inconvenience caused these are auto mitered calls and you URL,-1
1.18913809372458E+018,kindly note the service request is already assigned to the relevant division please allow up some time for assistance,1
1.18908881165501E+018,please note that currently it is not possible to use vowifi while roaming,0
1.18908326487659E+018,a chance to win an original sri lanka cricket tshirt by guessing the sri lankan cricketer in the image URL,1
1.18907932897964E+018,hi hansa kindly note that if you are referring with regards to the vowifi service you will be URL,1
1.18903129684206E+018,hi your feedback is duly noted we will investigate and take necessary steps to control unsolicited messages,0
1.18900139867706E+018,hi complaint ref no.200335045 lodge URL,-1
1.18884673625469E+018,hi kindly share us your connection details via dm to check and assist you on reactivating a disconnected connection,1
1.18874943186631E+018,hi dilhani ediriyedi meya launch karanu labe,0
1.18872559661395E+018,hi your feedback is duly noted we will investigate and take necessary steps to control unsolicited messages,0
1.1887207513288E+018,hi msmendiz prepaid packages activate use URL,0
1.18866592459487E+018,engage tool,0
1.18851923473487E+018,hi have you encountered an issue with dtv please,0
1.18851250717606E+018,hi kindly share your nic number and the relevant sim number via dm to check and assist you on the same,1
1.1884970028055E+018,hi zaman signal issue mobile connection,0
1.18839434993721E+018,hi janith thank you for the feedback you provided we will escalate this to the relevant,1
1.18836956689798E+018,hi shafrul sorry for the inconvenience caused due to high volume of channel activation queue that URL,-1
1.18834276914158E+018,,0
1.18833526747377E+018,hi apologies if you had to face any inconvenience kindly dm us your connection details for assistance,1
1.18833520219355E+018,hi apologies if you had to face any inconvenience kindly dm us your connection details for assistance,1
1.18833518694306E+018,hi we are extremely sorry for the inconvenience caused due to the high volumes of call this concern URL,-1
1.18833406297025E+018,hi kindly note that in the mytv app we have advertised that the match will be on sony six channel,1
1.18833114529495E+018,we have reactivated the usd plan in your connection,0
1.1883228141615E+018,hi anjula kindly dm us your connection number and the nic number to check on the same,1
1.18831891615571E+018,hi please do share your connection number nic number and full name via dm to assist you accordingly,1
1.18831749313327E+018,hi thimira feedback genie team,0
1.18831357861446E+018,hi we have replied to your dm,0
1.18831212630723E+018,birthday to our very own brand ambassador kumar sangakkara the complete cricketer best wishes from URL,1
1.18830466435113E+018,hi this will be on sony six and sony six hd,0
1.18830090351587E+018,hi thank you very much for your suggestion we will escalate the same to the respective team EMO_POS,1
1.18829802031756E+018,URL,0
1.18829676212305E+018,you and your loved ones a happy deepavali may the festival of lights fill your life with the glow of URL,1
1.18807556434899E+018,hi ajitha please share us your connection number,0
1.18803240157599E+018,you are most welcome jay,1
1.18801462152711E+018,you are most welcome EMO_POS,1
1.18798006668642E+018,the price of the same would be and youll be discounted only,0
1.18795522686471E+018,we needed your nic number to know the category of the loyalty that youre referring to assist you further,0
1.18795010496938E+018,appreciate if you could dm us your nic number to assist you on the same,0
1.18794154550223E+018,hi connection number location details device details dm,0
1.18781789964749E+018,hi kindly let us know the loyalty category you are referring to,1
1.18779912732271E+018,you are most welcome,1
1.18779147100663E+018,note that if you make a special request from the outlet with a written request letter we may transfer the points,1
1.18778035699026E+018,hi buddhika is the connection under your nic,0
1.18772526177896E+018,hope you are referring to the launch date if so it is november,0
1.18772025344861E+018,kindly note that discount is eligible for priority customers,1
1.18770461156362E+018,hi buddhika kindly note that club vision members can redeem their loyalty discounts for preorder purchase,1
1.18769726374676E+018,miss the action and catch all the moments of the rugby world cup live on dialog television sony ten URL,1
1.18769707579581E+018,stage is set for nailbiting excitement as the rugby world cup enters its semifinal stage who has your URL,0
1.1876913494554E+018,hi connection nic dm,0
1.18764479321361E+018,we are sorry for the inconvenience caused if you are willing to provide details we will check and assist you on the same,-1
1.18764141672337E+018,we can only assist if you provide us the details we can check and assist you on the same,0
1.18763935835193E+018,hi kaveen we have replied your to your direct message,1
1.18763659566877E+018,hi manoraj could you please elaborate more on your concern please dm us the relevant connection numbers,1
1.18763551279179E+018,request team forward,0
1.18761740467271E+018,kindly dm us your home broadband connection number location details and a reachable contact number URL,1
1.18761677709158E+018,sorry for the inconvenience caused weve escalate the same to the relevant to check appreciate if URL,-1
1.18761046993213E+018,have you informed us earlier,0
1.18759552930957E+018,hi sembapperuma1 iphone price preorders available URL,1
1.18745140401482E+018,hi yogendiran how may we assist you please,0
1.1874399299759E+018,everything on your iphone to preorder an iphone and stand a chance to win an airpod out of URL,1
1.18743987117602E+018,everything on your iphone to preorder an iphone and stand a chance to win an airpod out of URL,1
1.1874106289626E+018,hi connection number tv error code URL,0
1.1874072904476E+018,hi dm connection number location details device details,0
1.18739548740771E+018,hi mobile broadband home broadband,0
1.18739079468198E+018,apa meya adala team eka wetha yomu kara atha,0
1.18736555273982E+018,hi sachintha mobile broadband home broadband,0
1.18736056806538E+018,hi kindly let us know if youre experiencing the same with mobile or hbb to check and assist you on the same,1
1.18733987819686E+018,the allblacks continue to ride their wave of momentum to another final showdown or will the red and white URL,0
1.18733361847931E+018,hi buddhika we will be updating our customer base soon keep in touch with our dialog axiata official,-1
1.18732442890605E+018,hi please note that sri lanka vs australia practice matches are not telecasting in any channel in dialog tv,0
1.18730680265797E+018,news now the mydialog help a friend feature lets you help your friends use the mydialog app to help URL,0
1.18729764979759E+018,hi sachintha,0
1.18729460290831E+018,hi themiya connection number dm,0
1.18728027785444E+018,hi praveendeshai kindly note that this is a spam message and please disregard on the,1
1.18727692752826E+018,hi udesh apologies for any inconvenience caused appreciate if you could let us know your URL,0
1.18727292840199E+018,details on viu hub URL and this link for hd pack details URL,0
1.18727292619579E+018,hi zack kindly note that dialog tv operates on which is a very high frequency this has URL,1
1.18726070093208E+018,youre welcome,1
1.18725927449532E+018,big is coming your way iphone pro preorders start from october await for exciting URL,1
1.18725209135977E+018,hi as a telecommunication company kindly note that we will only be able to investigate the said URL,1
1.18724409807751E+018,refer below links to learn more on the same URL URL,1
1.18724409720089E+018,wish.this feature lets you watch two programmes at the same time experience uninterrupted viewing even URL,0
1.18724409619426E+018,we are sorry you feel this way however you may look into the viu hub as well which will connect to a URL,-1
1.18723521873997E+018,affected interference from rain however should be limited only to short periods after which the URL,-1
1.18723521728052E+018,dish which cannot penetrate heavy rain that blocks the signal path this problem which is known as URL,-1
1.18723521634939E+018,high quality video and audio transmission with little interference and the ability to use reception URL,-1
1.18723521535537E+018,hi ajita apologies for the inconvenience caused and please note that the dialog satellite television URL,0
1.18705260485092E+018,yes this offer is only valid for permanently disconnected connections,0
1.18703125182537E+018,please note as we mentioned before inorder to convert your connection to prepaid you should be URL,0
1.18699383642335E+018,we have escalated this issue to the relevant team please allow us more time please use the URL,1
1.18695188274661E+018,thank you very much for the details provided we will check on this,1
1.1869485376717E+018,hi we are sorry if any inconvenince happned kindly dm us your connection number to check and assist you on this,1
1.18694729585569E+018,we have escalated this to the relevant department please use the web portal for now in order to do URL,1
1.1869434191025E+018,we beileve that this is the relevant connection number that you are referring to right,1
1.18694217247145E+018,please share us your connection number as well,0
1.18693659456299E+018,since what time are you getting this error please send the first digits and last digits of your URL,1
1.18693153222684E+018,hi please elaborate more on your concern,1
1.1868081694666E+018,hi pls note that this is a fraud sms pls dm us your mobile number for us to pass this to the relevant for investigations,1
1.18666149527233E+018,our team is working on the same please do bear with us,0
1.18666038195309E+018,hi obata yam kisi apahasuthawayak sidu wuwa nam e pilibadawa samawa illana athara obata sahaya URL,0
1.18665682940694E+018,hi we are currently having a system update and will be back to normal soon EMO_POS,1
1.18646635831122E+018,hi how can we assist you please,0
1.18636989946101E+018,you are most welcome.we value your feedback please take a few minutes to rate our service on social URL,1
1.18636014734776E+018,complaint lodge no URL,-1
1.18629506872818E+018,hi kajankowsik please share the same with us via dm along with your connection number and nic to URL,0
1.18629419905603E+018,charge specific,0
1.18629271006974E+018,hi kajankowsik kindly let us know if you were provided with a complaint reference number to URL,1
1.18629063127194E+018,hi irfan kindly share the relevant connection number location details and device details via dm to URL,1
1.18629062368034E+018,hi connection nic dm,0
1.1862005422021E+018,song by bathiya song URL,0
1.18596760944504E+018,hi kindly note that this message was not sent by us we advise you to ignore the same as this could URL,1
1.18594680458994E+018,hi we are sorry to hear to hear that you are facing such an issue kindly share the relevant URL,1
1.18588414070668E+018,hi if you are facing any issues with regards to data speeds please dm your connection number URL,0
1.18584072619163E+018,hi rajitha apologies for the inconvenience caused appreciate if you could please share with us the URL,0
1.18583651205693E+018,URL,0
1.18583651128101E+018,hi dialog satellite kuband URL,0
1.18575309237514E+018,hi appreciate if you could dm us the relevant connection number location and a contact number for URL,1
1.18563509331603E+018,hi signal connection URL,0
1.1855514609956E+018,hi maheshj we apologize for the delay the relevant team will keep you informed on the same as soon as possbile,1
1.18550800838785E+018,limited only to short periods after which the system will search for a new signal and normal viewing will resume,1
1.18550800628237E+018,little interference and the ability to use reception equipment that is small in size.the negative URL,-1
1.18550800522115E+018,hi there pls note that dialog satellite television operates on a kuband frequency which is a very URL,1
1.18549509423496E+018,hi musthaq kindly inbox us the connection details and nic to check and assist you on the same,1
1.18546842142688E+018,it is mentioned on the sticker under the router kindly inbox us the same,1
1.18546763133324E+018,hi we have replied to your dm,0
1.18533345362729E+018,hi lahiru if you have any network issue dm us your connection number and reachable contact number in URL,0
1.18521812381064E+018,hi oba pawasanne mobile broadband pilibandawada nathinam home broadband pilibandawada,0
1.18472010854922E+018,hi could you please let us know what are you refering as details are you getting a physical bill,0
1.18470969384074E+018,hi hasthika connection number location details device URL,0
1.18466191456099E+018,hi yaqub kindly elaborate more on your concern via dm to assist you on the same,1
1.18441736175717E+018,apologies for any inconveniences caused with regards to the same in the previous months however if URL,-1
1.18438772670927E+018,hi lakshan kindly share with us the relevant connection details via dm to check and provide you with a solution,1
1.18435642396425E+018,hi asanka kindly inbox us your connection number nic and screenshots of the error to assist you on the same,1
1.18433926840942E+018,one of our representatives will get back to you soon with assistance please allow us sometime,0
1.18431819401151E+018,hi chathura kindly dm us your connection number and the nic number to check and assist you on the same,1
1.18430708785944E+018,please be assured our team is working on your concern please bear with us until we update,0
1.18427947550631E+018,we have lodged a complaint on your concern under ref num one of our team members will URL,-1
1.18427314494679E+018,kindly let us know the exact date and time of the above reload,1
1.18403920289752E+018,package deactivate,0
1.18401547675995E+018,hi could you please dm us the relevant connection number so that we can provide the most accurate information,1
1.18401236230882E+018,hi nimesh kindly dm us the relevant connection number and nic number to check and assist URL,1
1.18367743838092E+018,kindly note that your connecion is now in connected status appreciate your patience on the same,1
1.18361744517468E+018,hi deepak apologies for the inconvenience caused appreciate if you could please dm us the relevant URL,1
1.18360136877649E+018,please share your compalin reference number as well,0
1.18337002014922E+018,hi maduka please note that we have checked on the same your complaint has been assigned to the URL,-1
1.18336826436327E+018,hi menda kindly note that this message was not sent by any of our ports and is indeed a fraudulent URL,1
1.18332261094541E+018,hi kindly share us your relevant connection number location details and a contact number URL,1
1.1832760838374E+018,hi signal connection number location URL,0
1.18327452418537E+018,hi check details,0
1.18327425844693E+018,hi saminda please note that we will forward this to the relevant section to check and take appropriate URL,1
1.18327117698818E+018,hi connection number location phone device,0
1.18326159517618E+018,hi kasun kindly inbox us the connection number location and the contact number to check and assist you please,1
1.18304845419876E+018,hi connection number nic number dm,0
1.1829778231763E+018,hi faazel currently we are holding the program and we will inform all our customer base,-1
1.18293208710556E+018,kindly dm us your relevant connection number and device details to assist you,1
1.18293168771561E+018,hi zalmi apologies on the same appreciate if you could kindly dm us the date and time that you visited URL,1
1.18291886416374E+018,hi priyantha obata yam apahasuthawayak siduwee athnam e sambandawa kanagatuyi obata sahaya URL,0
1.18290389153865E+018,dtv remote,-1
1.18290138169235E+018,hi dtv remote dm,-1
1.18287276364574E+018,you are most welcome EMO_POS,1
1.18287030547329E+018,we have dm you regarding this,0
1.1828585554661E+018,hi supun appreciate if you dm us your concern in order to assist you on the same,0
1.18262668304153E+018,hi rukshan we are sorry for the inconvenience caused we have informed the relevant teams kindly URL,1
1.18255083097887E+018,URL,0
1.1825458192007E+018,slvspak ourlionsourpride URL,0
1.1825382388982E+018,number connection number payment payment payment URL,0
1.18252954319562E+018,historic tour of pakistan ourlionsourpride slvspak URL,0
1.18252107188868E+018,hi june dialog tv connection power adapter damage URL,0
1.18250624534704E+018,hi kindly let us know your concern to assist you accordingly,1
1.18249739830576E+018,hi ranuka URL,0
1.1824789067016E+018,hi ashan connection number dm,0
1.18247104841715E+018,hi nafees apologies for any inconvenience caused kindly let us know whether youre referring to URL,1
1.18234704585789E+018,hi are you referring to mobile broadband or home broadband please,0
1.18228043918628E+018,we will share your feedback with the relevant department,1
1.18227860030695E+018,hi deepak apologies for the inconvenience caused appreciate if you could please dm us the relevant URL,1
1.18223269187962E+018,hi mohammed we are sorry for the inconvenience caused kindly elaborate further on your concern to assist you on the same,0
1.18218907341237E+018,yes thank you for the details provided please dm the device model which my dialog app is installed URL,0
1.18218741807155E+018,as mentioned above please share the device model which you have installed the app your connection URL,0
1.18217700172724E+018,please update your app to the latest version and check if the problem still continues please URL,1
1.18216449794483E+018,the correct answer and stand a chance to win exciting gifts csweek2019 URL,1
1.1819607400953E+018,hi piyumi kindly share your connection number and nic number via dm to check and assist you on the same,1
1.18193371356885E+018,powerful essential stay tuned for the iphone coming soon to dialog iphone11 URL,1
1.18192482185424E+018,hi kindly elaborate on your concern and hope you could dm us your connection number,1
1.18186856031606E+018,hi asanga kindly dm us the relevant connection number and stating the exact date and time with URL,1
1.1818414654478E+018,youre welcome and weve escalated the same to the relevant in order to check on the same were always URL,1
1.18183813758208E+018,hi bhathiya apologies for any inconvenience caused appreciate if you could please share with us any URL,0
1.18183366285116E+018,we have lodged a complaint on your concern under refrence number one of our team members URL,-1
1.18181577610748E+018,hi nisala apologies for any inconvenience caused seems like youre facing a coverage issue URL,0
1.18180517417349E+018,the correct answer and stand a chance to win exciting gifts csweek2019 URL,1
1.1818033886627E+018,be utilized hence we suggest you to consider the above points check on the data usage issue,0
1.18180338778601E+018,will be utilized if you are using only the fb app but if you have more apps in your device URL,1
1.18178532176525E+018,hi apologies if you had to face any inconvenience kindly dm us your connection number to check and assist you on the same,1
1.18159626766489E+018,hi vishwa dm,0
1.18155218521947E+018,hi hemitha kindly share your relevant connection number nic your address device model and an URL,1
1.18153791168832E+018,hi also please let us know the amount of signal bars that are displayed,0
1.18153348026352E+018,hi hemitha we apologize if any inconvenience was caused please let us know if you have any concerns URL,0
1.1815313367393E+018,hi jeewansupathapala kindly provide us with your device model with us as well to lodge a complaint on your behalf,1
1.18152530700793E+018,USER_MENTION hi vishwa do you have a complaint reference,-1
1.18151545301076E+018,hi prashan kindly let us know if you have any existing concerns so we can check and assist you on the same EMO_POS,1
1.18150739396602E+018,hi connection data speed related URL,0
1.18148613236374E+018,hi dm,0
1.1814613065508E+018,the correct answer and stand a chance to win exciting gifts csweek2019 URL,1
1.1814372369125E+018,hi nathesh please dm us the relevant connection number full address and the contact number of yours URL,1
1.18142685155999E+018,hi nathesh thank you for your feedback in future we are having an usage meter for dialog home broadband,0
1.18142095153736E+018,appreciate if you can share relevant connection details as we have requested in our previous URL,1
1.18138925774056E+018,hi sandun compliant numbers check,0
1.18125877162617E+018,hi kindly note that currently there are no ongoing offers for the same,1
1.18125593514002E+018,hi apologies for any inconvenience caused kindly share us your connection number to check on the URL,1
1.18124916363335E+018,hi URL,0
1.18124560790368E+018,hi mobile number dm confirm,0
1.1812434477616E+018,hi mobile broadband home broadband,0
1.18118771499518E+018,hi refer website,0
1.18116821629222E+018,celebrates its valued customers celebrating international customer service week visit any dialog customer URL,0
1.18113046431417E+018,no applicable taxes to be added to the rentals,0
1.18112302307362E+018,hi please refer the below link for more information on the same URL,1
1.18109900770526E+018,hi mohamed kindly share us the relevant complaint number via inbox for us to check on the same URL,1
1.1809060383773E+018,hi kindly note that this channel is telecasting on channel number as a testing channel,1
1.18090147393848E+018,hi chamika signal dialog home broadband URL,0
1.18088346905809E+018,please share us the location and device details,0
1.18086989931024E+018,hi please share us your connection number location and device details,0
1.18081502207278E+018,please dm your connection details as requested above,0
1.18073572205736E+018,hi tharaka kindly mention the specific service that you are referring and dm us your connection URL,1
1.18052866742164E+018,to ourlions on their victory against pakistan in their t20 during the sri lanka tour of URL,0
1.18045782761114E+018,hi themiiya channels six sd hd ten cricket,0
1.18042384819544E+018,hi amex card support visa master cards use,0
1.18036586049147E+018,hi nazeefa kindly keep trying you can be a winner too please refer below link for more information URL,1
1.180343743205E+018,hi please stay connected with us,0
1.18007971663363E+018,hi joel thank you for the suggestion we will forward this to the relevant,1
1.17998028786385E+018,hi arshad we kindly request you to dm us the connection number in order to check on the same,1
1.17972729117118E+018,hi shageevan we apologize for the delay unfortunately for any inquiries with regards to the same URL,-1
1.17971245171939E+018,connection number disconnect URL,0
1.17970472637349E+018,sorry we are unable to inform an exact time frame but once it is available we will let know as early as possible,-1
1.1796994808049E+018,hi sanik club vision tag line disconnect URL,0
1.17969162938658E+018,hi buddhika stay tuned with us through social media we will update our entire customer base when it is available,-1
1.17968924170353E+018,hi dileepa apologies we assure that well resolve the above as soon as possible for you,0
1.17968161805268E+018,hi philip we are sorry for the inconvenince caused please dm us your contact number and the connection number,-1
1.17967622471881E+018,complain lodge complain reference number URL,0
1.17965585893606E+018,hi we are extremely sorry for the above error in order us to escalate this concern to the URL,-1
1.17965448270522E+018,hi connection number dm,0
1.17964605131946E+018,hi sandun mobile broadband home broadband,0
1.17946146927407E+018,please dm your connection number to check on the same,0
1.17944908983615E+018,hi randula kindly let us know when you have purchase the said remote so we can check and assist you on the same,1
1.17943350152912E+018,hi connection number nic number inbox,0
1.1793927172873E+018,hi coverage connection number location,0
1.17935047657755E+018,do you think will win the rwc19 match tomorrow between ireland and russia rugbyworldcup19,1
1.17919664941299E+018,hi sure take this as a suggestion for our future implementations EMO_POS thanks,1
1.17909061649346E+018,USER_MENTION hi sanjana thank you for sharing the details with us kindly note that we have relayed the URL,1
1.17908451967412E+018,USER_MENTION please share the connection number you received this text from along with your connection URL,0
1.17908446519851E+018,USER_MENTION hi sanjana thank you for bringing this to our attention this of course was not communicated URL,0
1.17902374411271E+018,please give us sometime on the said update,0
1.17899113468256E+018,URL,0
1.17899044720257E+018,you can get it via either respective banks online banking transaction page or you can directly URL,1
1.17899037025392E+018,we are extremely sorry for the inconvenience caused we do understand your concern we were not URL,-1
1.17897854429212E+018,hi kindly let us know your concern so that we can assist you on the same please,1
1.17895725973434E+018,and elders day celebrate the connections with the people that matter and strengthen the URL,0
1.17889644816494E+018,you are most welcome value your feedback please take a few minutes to rate our service on URL,1
1.17889133951521E+018,genie,0
1.17886281488839E+018,EMO_POS,0
1.17869861689196E+018,hi dhaneshka please note that we have forward this to the relevant division to get a confirmation on URL,1
1.17861652891431E+018,hi kindly share the relevant connection number and nic number via dm to check and assist you on the same,1
1.17860898594507E+018,,0
1.17860898487559E+018,hi kisho kindly note that currently we do not process with unlimited data packages but you may URL,1
1.17857590476481E+018,appreciate if you could dm us the relevant connection number location details and device details to assist you,1
1.17856157450572E+018,hi apologies for the inconveniences caused appreciate if you could please dm us the relevant URL,1
1.17856101880664E+018,hi kindly dm us your connection number to check and assist you,1
1.17856098242105E+018,kindly dm us your relevant connection details and the nic number to check and assist you on the same,1
1.17855825923143E+018,hi amalsha time based packages speed limit URL,0
1.17855631283524E+018,hi appreciate if you could elaborate more on your concern for better assistance,1
1.17853883222188E+018,hi manusha kindly note that the message which you have shared is a spam message and please be URL,1
1.17852528790835E+018,hi afdhal we are really sorry for the inconvenience caused appreciate if you could dm us the URL,-1
1.17851923598484E+018,hi please note that since the data card validity days is lower than the data card URL,0
1.17851505547173E+018,hi appreciate if you could elaborate more on your concern for better assistance,1
1.17851280787424E+018,hi moin sorry for any inconvenience caused appreciate if you could dm us the connection number URL,-1
1.17850672554199E+018,kindly let us know the convenient time for you us to contact,1
1.17821735793798E+018,hi kindly note that our agents did try to contact you regrading this issue on URL,1
1.17819493186272E+018,kindly note that the maximum reward is and you will not be charged for the same this is URL,1
1.17818988683635E+018,our agents will reach you at earliest possible we are sorry for the inconvenince caused,-1
1.17816871243787E+018,hi andrew we do understand your trouble and we are extremly sorry for your inconvenince kindly URL,-1
1.17816225598639E+018,hi zalmi thank you very much for the details provided we have informed to the relevant,1
1.17792960094664E+018,you are welcome kindly note that this can be happen because of the bad weather if weather is normal URL,1
1.17792497062377E+018,hi dulakshan are you facing any difficulty with the network please inform us the error code appearing on the tv screen,0
1.17785341922845E+018,hi kindly dm us your connection number to assist you,1
1.17784928072967E+018,hi appreciate if you could dm us the dialog tv account number error which displays on the URL,0
1.17784781446386E+018,the same will be escalated to the team whore investigating these kind of matters in order to take URL,1
1.17784735583769E+018,signals,0
1.17784735479335E+018,are you referring to the complaint you made under ref number on if so in URL,-1
1.17784134888976E+018,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION hi indika please inbox us the error URL,0
1.17783837307297E+018,hi ima kindly note that the above is a fake and appreciate if you could dm us your connection number URL,1
1.17783679702974E+018,hi appreciate if you can share the respective connection number location address and mobile device URL,0
1.17783626848447E+018,hi ranil apologies for any inconvenience caused appreciate if you could dm us the concern clearly URL,1
1.17782451476964E+018,hi kindly dm us your connection number location details and the device details to check and assist you on the same,1
1.177816323252E+018,hi yazeer are you referring to home broadband or mobile broadband,0
1.17779123235923E+018,hi please note that a surcharge of rs.100 will be imposed for utility payments on genie inapp biller URL,0
1.177774356166E+018,hi ihatha complaint eka sandaha apage team eka check karana bawa danum,-1
1.17761124954429E+018,kindly note that the key phone has access to,1
1.17760687510333E+018,hi thanushan hope you are referring about mobile broadband connection if so please send us belwo URL,0
1.17759735662114E+018,hi could you kindly elaborate more on your first question.as for the second question it can be URL,1
1.17756748830686E+018,you know its been years since google was founded.happy birthday google URL,0
1.17750258069327E+018,do you think will win the rwc19 match tomorrow between japan and ireland rugbyworldcup19,1
1.17749670849573E+018,hi umesh sorry for any inconvenience caused appreciate if you could dm us the relevant URL,-1
1.17748683019678E+018,hi ruwan how may we be of assistance,0
1.17747510325837E+018,we wish to keep you informed that the mydialog app has won several international awards and URL,0
1.17747484072425E+018,we would like to keep you informed that we will be serving our customers based on the token they URL,0
1.17743145151356E+018,hi apna kindly dm us the connection number that you are referring to in order to assist you further,1
1.17743068848582E+018,hi apna kindly dm us the connection number that you are referring to in order to assist you further,1
1.17743041132204E+018,hi apna kindly dm us the connection number which you are referring to,1
1.17742844110641E+018,hi losliya ungal inakka ilakaththai engalukku dm moolamaha mahirumaaru thaalmayudan kettukkolkindrom,0
1.17742727826501E+018,hi there kindly note that this could depend on the relevant tv services movie etc you select to watch on netflix,1
1.17742573351543E+018,hi sorry for any inconvenience caused if youre experiencing any loss in coverage please dm us URL,-1
1.17725678549071E+018,sorry if any miscommunication happned we have fowarded your feedback and the requestto the relevant so URL,-1
1.17717698260762E+018,we are really sorry for the inconvenience caused kindly note that we have forwarded this to the relevant team,1
1.17717451606325E+018,please do let us know,0
1.17715849559616E+018,hi kindly dm us with a reachable contact number of yours so that we can escalate this to the relevant team,1
1.17715102254593E+018,hi rukshan apologies for the incovenience caused to you did you recieve this call today please,0
1.17710082205807E+018,hi arjun kindly dm us your connection number to check on the same,1
1.17707341548591E+018,hi well take this as a suggestion thanks,1
1.17706023147558E+018,hi kindly share your location details and the respective connection details via inbox to assist you URL,1
1.17683678082337E+018,deactivate sms method use and send to,0
1.17683666609659E+018,hi singer,0
1.17683635635561E+018,hi appreciate if you could dm us the exact date and time which you activated the same also wed URL,1
1.17682439812649E+018,noted kindly note that we have checked with multiple devices and we did not encountered any issues from our end,1
1.17681454271999E+018,we are really sorry for the inconvenience caused and apologies for the delay appreciate if you URL,-1
1.17681350162669E+018,the error persists,0
1.17681350045641E+018,kindly note this is to keep you informed that the issue which was with site adding the ww URL,1
1.17680045449749E+018,kindly note that weve checked from our end and the said sites are working the said sites have not been blocked,1
1.17679319131349E+018,please note that the mentioned sites have not blocked and those sites can be accessed,0
1.17677970855132E+018,hi munza kindly note that wordpress sites have not been banned by us you can access the same via URL EMO_POS,1
1.17677382922343E+018,hi david hope youre referring to URL and kindly note URL,1
1.1767720959819E+018,hi kushan wed appreciate if you could search the same using the URL and let URL,0
1.17672894450838E+018,hi aplogies for the inconvenince kindly dm us your connection number,1
1.17672075239088E+018,hi appreciate if you could dm us the relevant connection number for us to check and have you assisted on this,1
1.17670866212511E+018,hi apologies if any inconvenience caused appreciate if you could dm us your connection number to URL,0
1.17650197280508E+018,hi kindly provide us with the complaint reference number and your email address via dm to check and assist you on the same,1
1.17649595923007E+018,hi ranjith were your provided with a complaint reference number,-1
1.17637200458648E+018,hi salinda apologies the huawei nova is not available with,-1
1.1763589018073E+018,hi there pls dm us your dialog tv account number along with a contact number for us to have you assisted on this,0
1.17635441157418E+018,please share your connection details as well,0
1.1763531131141E+018,please share your connection details as well,0
1.17634422985501E+018,hi apologies if any inconvenience caused appreciate if you could dm us your connection number and URL,0
1.17633953679802E+018,hi there appreciate if you could dm us the relevant connection number along with a contact number URL,1
1.1761581163476E+018,hi kindly note that we have lodge a complaint regarding your signal issue with the relevant details URL,1
1.17609536482E+018,privileged with the all new dialog power plan for mobile postpaid enjoy exclusive club vision offers on URL,1
1.17609048476849E+018,thanks for the details you have been shared with us we replied to your dm,1
1.17608542033089E+018,kindly dm your connection number and nic number to check and assist you on the same,1
1.17608274870186E+018,please select the graph view tab,0
1.17608046804493E+018,you are most welcome.we value your feedback please take a few minutes to rate our service on URL,1
1.17607991838551E+018,apologies we are unable to promise you an exact time line,-1
1.17607456282559E+018,hi rengasamy please follow the below steps to check the data usage mydialog app usage history URL,0
1.17603624985078E+018,kindly note that the team is working on the same appreciate if you could allow us some time,1
1.17602552364818E+018,hi pls dm us the relevant connection number and the phone model for us to check and have you assisted,1
1.17602074466653E+018,hi tikiri we kindly request you to dm us the connection number to check further,1
